comment,likes_count
joe actually thought his supporters were sitting there waiting to see him the crowd noise was about equal,1
what a shock i like trump,1
that clear biden became so old,1
i think biden learned and had 3 strokes,1
mabuhay si trump para president,1
this is what the united states of america has come to whos really running this country this is certainly scary as hell,1
trump team,1
putin ye zing ping kim jong and arab country leaders laughing their asses off,1
i didnt know that cnn supported trump like that,1
where is biden,1
now cnn factcheck both and post the results with commentary,1
the truth is im the only president this century that doesnt have any this decade that doesnt have any troops dying anywhere in the world joe biden 13 soldiers were murdered by a suicide bomber at the hamid karzai international airport on august 26 2021 in the rushed and chaotic withdrawal from afghanistan that was ordered by president biden,1
